time,omega1,omega2,omega3,rotation11,rotation12,rotation13,rotation21,rotation22,rotation23,rotation31,rotation32,rotation33,ell1,ell2,ell3,energy,
24.940000,-0.962117,0.314804,9.997617,0.121383,0.992407,0.018926,-0.991713,0.122055,-0.039663,-0.041673,-0.013954,0.999034,5.000002,-0.000005,129.999998,652.499982,
24.950000,-0.978680,0.237156,9.998648,0.219758,0.975106,0.028949,-0.974447,0.220818,-0.040714,-0.046094,-0.019261,0.998751,5.000004,-0.000005,129.999998,652.499982,
24.960000,-0.990549,0.158362,9.999397,0.315917,0.947968,0.038952,-0.947436,0.317382,-0.039964,-0.050249,-0.024279,0.998442,5.000005,-0.000005,129.999997,652.499983,
24.970000,-0.997667,0.078805,9.999851,0.408902,0.911262,0.048629,-0.910954,0.410762,-0.037446,-0.054099,-0.028987,0.998115,5.000006,-0.000005,129.999997,652.499983,
24.980000,-0.999998,-0.001133,10.000000,0.497788,0.865358,0.057683,-0.865363,0.500006,-0.033240,-0.057607,-0.033370,0.997781,5.000007,-0.000004,129.999997,652.499983,
24.990000,-0.997531,-0.081066,9.999842,0.581688,0.810722,0.065836,-0.811119,0.584204,-0.027477,-0.060739,-0.037417,0.997452,5.000009,-0.000004,129.999997,652.499983,
25.000000,-0.990278,-0.160607,9.999380,0.659766,0.747909,0.072835,-0.748762,0.662499,-0.020335,-0.063463,-0.041120,0.997137,5.000010,-0.000003,129.999997,652.499983,
25.010000,-0.978275,-0.239373,9.998622,0.731245,0.677561,0.078462,-0.678913,0.734096,-0.012029,-0.065751,-0.044473,0.996844,5.000010,-0.000002,129.999997,652.499982,
25.020000,-0.961581,-0.316984,9.997584,0.795409,0.600397,0.082539,-0.602264,0.798269,-0.002810,-0.067577,-0.047476,0.996584,5.000011,-0.000000,129.999997,652.499982,
25.030000,-0.940277,-0.393065,9.996285,0.851617,0.517204,0.084930,-0.519580,0.854372,0.007045,-0.068919,-0.050128,0.996362,5.000011,0.000001,129.999997,652.499982,
25.040000,-0.914469,-0.467252,9.994750,0.899304,0.428832,0.085550,-0.431682,0.901841,0.017240,-0.069761,-0.052436,0.996185,5.000011,0.000002,129.999997,652.499982,
25.050000,-0.884282,-0.539187,9.993009,0.937992,0.336181,0.084366,-0.339445,0.940206,0.027470,-0.070087,-0.054406,0.996056,5.000011,0.000004,129.999997,652.499982,
25.060000,-0.849864,-0.608525,9.991094,0.967288,0.240193,0.081395,-0.243789,0.969087,0.037427,-0.069890,-0.056048,0.995979,5.000011,0.000005,129.999997,652.499982,
25.070000,-0.811383,-0.674936,9.989043,0.986895,0.141841,0.076708,-0.145668,0.988207,0.046811,-0.069165,-0.057374,0.995954,5.000011,0.000006,129.999997,652.499982,
25.080000,-0.769026,-0.738101,9.986895,0.996610,0.042119,0.070423,-0.046062,0.997387,0.055339,-0.067909,-0.058397,0.995981,5.000010,0.000007,129.999997,652.499982,
25.090000,-0.722999,-0.797721,9.984691,0.996329,-0.057967,0.062706,0.054031,0.996548,0.062750,-0.066128,-0.059134,0.996057,5.000009,0.000008,129.999997,652.499982,
25.100000,-0.673523,-0.853513,9.982473,0.986050,-0.157414,0.053764,0.153608,0.985714,0.068817,-0.063830,-0.059600,0.996179,5.000008,0.000009,129.999997,652.499981,
25.110000,-0.620839,-0.905211,9.980283,0.965868,-0.255227,0.043840,0.251671,0.965011,0.073349,-0.061027,-0.059815,0.996342,5.000006,0.000010,129.999997,652.499981,
25.120000,-0.565199,-0.952573,9.978164,0.935981,-0.350431,0.033203,0.347232,0.934659,0.076202,-0.057738,-0.059797,0.996539,5.000005,0.000010,129.999997,652.499981,
25.130000,-0.506871,-0.995375,9.976155,0.896682,-0.442080,0.022146,0.439330,0.894976,0.077275,-0.053983,-0.059564,0.996764,5.000004,0.000011,129.999997,652.499981,
25.140000,-0.446134,-1.033416,9.974295,0.848362,-0.529269,0.010973,0.527036,0.846370,0.076521,-0.049788,-0.059137,0.997007,5.000002,0.000011,129.999997,652.499981,
25.150000,-0.383278,-1.066517,9.972620,0.791503,-0.611136,-0.000008,0.609463,0.789336,0.073944,-0.045184,-0.058535,0.997262,5.000001,0.000010,129.999997,652.499981,
25.160000,-0.318604,-1.094525,9.971161,0.726673,-0.686877,-0.010495,0.685780,0.724449,0.069599,-0.040203,-0.057776,0.997520,4.999999,0.000010,129.999997,652.499981,
25.170000,-0.252418,-1.117307,9.969946,0.654524,-0.755748,-0.020199,0.755212,0.652361,0.063591,-0.034882,-0.056879,0.997771,4.999998,0.000009,129.999997,652.499981,
25.180000,-0.185036,-1.134759,9.968998,0.575780,-0.817073,-0.028852,0.817059,0.573790,0.056074,-0.029262,-0.055863,0.998009,4.999997,0.000008,129.999997,652.499981,
25.190000,-0.116776,-1.146798,9.968336,0.491236,-0.870253,-0.036216,0.870692,0.489518,0.047243,-0.023385,-0.054744,0.998227,4.999996,0.000007,129.999997,652.499980,
25.200000,-0.047964,-1.153369,9.967971,0.401744,-0.914765,-0.042091,0.915569,0.400379,0.037331,-0.017296,-0.053537,0.998416,4.999995,0.000006,129.999997,652.499980,
25.210000,0.021076,-1.154442,9.967912,0.308207,-0.950172,-0.046315,0.951236,0.307256,0.026600,-0.011044,-0.052258,0.998573,4.999994,0.000005,129.999997,652.499980,
25.220000,0.090016,-1.150011,9.968158,0.211571,-0.976126,-0.048777,0.977333,0.211066,0.015337,-0.004675,-0.050919,0.998692,4.999994,0.000003,129.999998,652.499980,
25.230000,0.158529,-1.140096,9.968705,0.112811,-0.992369,-0.049411,0.993597,0.112760,0.003843,0.001758,-0.049532,0.998771,4.999994,0.000002,129.999998,652.499980,
25.240000,0.226291,-1.124745,9.969544,0.012927,-0.998736,-0.048207,0.999865,0.013307,-0.007574,0.008206,-0.048106,0.998808,4.999994,0.000000,129.999998,652.499980,
25.250000,0.292981,-1.104028,9.970657,-0.087075,-0.995158,-0.045204,0.996076,-0.086310,-0.018609,0.014618,-0.046650,0.998804,4.999994,-0.000001,129.999998,652.499981,
25.260000,0.358281,-1.078042,9.972024,-0.186183,-0.981662,-0.040492,0.982273,-0.185104,-0.028967,0.020941,-0.045170,0.998760,4.999994,-0.000003,129.999998,652.499981,
25.270000,0.421882,-1.046908,9.973619,-0.283400,-0.958373,-0.034209,0.958599,-0.282097,-0.038373,0.027126,-0.043671,0.998678,4.999995,-0.000004,129.999998,652.499981,
25.280000,0.483479,-1.010771,9.975411,-0.377746,-0.925509,-0.026539,0.925297,-0.376324,-0.046581,0.033124,-0.042155,0.998562,4.999996,-0.000005,129.999997,652.499981,
25.290000,0.542779,-0.969802,9.977366,-0.468273,-0.883386,-0.017704,0.882707,-0.466844,-0.053375,0.038887,-0.040624,0.998417,4.999997,-0.000006,129.999997,652.499981,
25.300000,0.599499,-0.924191,9.979447,-0.554072,-0.832409,-0.007957,0.831264,-0.552749,-0.058583,0.044368,-0.039076,0.998251,4.999998,-0.000007,129.999997,652.499981,
25.310000,0.653366,-0.874154,9.981614,-0.634282,-0.773075,0.002422,0.771490,-0.633177,-0.062078,0.049525,-0.037509,0.998068,5.000000,-0.000007,129.999997,652.499981,
25.320000,0.704121,-0.819927,9.983826,-0.708103,-0.705962,0.013133,0.703992,-0.707313,-0.063780,0.054316,-0.035919,0.997877,5.000001,-0.000008,129.999997,652.499981,
25.330000,0.751519,-0.761766,9.986041,-0.774797,-0.631731,0.023872,0.629450,-0.774405,-0.063661,0.058704,-0.034300,0.997686,5.000003,-0.000008,129.999997,652.499981,
25.340000,0.795331,-0.699947,9.988216,-0.833700,-0.551116,0.034331,0.548618,-0.833768,-0.061747,0.062655,-0.032645,0.997501,5.000004,-0.000008,129.999997,652.499982,
25.350000,0.835346,-0.634764,9.990310,-0.884228,-0.464919,0.044212,0.462310,-0.884792,-0.058112,0.066137,-0.030946,0.997330,5.000005,-0.000007,129.999997,652.499982,
25.360000,0.871367,-0.566527,9.992282,-0.925880,-0.374000,0.053234,0.371391,-0.926950,-0.052883,0.069125,-0.029194,0.997181,5.000006,-0.000007,129.999997,652.499982,
25.370000,0.903221,-0.495564,9.994095,-0.958245,-0.279270,0.061141,0.276774,-0.959803,-0.046230,0.071595,-0.027379,0.997058,5.000007,-0.000006,129.999997,652.499982,
25.380000,0.930752,-0.422213,9.995714,-0.981005,-0.181683,0.067708,0.179406,-0.983008,-0.038365,0.073529,-0.025490,0.996967,5.000008,-0.000005,129.999997,652.499982,
25.390000,0.953824,-0.346827,9.997108,-0.993937,-0.082226,0.072752,0.080261,-0.996318,-0.029534,0.074914,-0.023516,0.996913,5.000009,-0.000004,129.999997,652.499982,
25.400000,0.972325,-0.269768,9.998250,-0.996915,0.018096,0.076132,-0.019673,-0.999588,-0.020011,0.075740,-0.021447,0.996897,5.000010,-0.000002,129.999997,652.499982,
25.410000,0.986164,-0.191407,9.999119,-0.989915,0.118263,0.077757,-0.119397,-0.992777,-0.010089,0.076003,-0.019272,0.996921,5.000010,-0.000001,129.999997,652.499982,
25.420000,0.995273,-0.112122,9.999698,-0.973008,0.217257,0.077584,-0.217919,-0.975948,-0.000075,0.075703,-0.016981,0.996986,5.000010,0.000000,129.999997,652.499982,
25.430000,0.999607,-0.032296,9.999975,-0.946364,0.314070,0.075626,-0.314257,-0.949269,0.009724,0.074845,-0.014564,0.997089,5.000010,0.000001,129.999997,652.499982,
25.440000,0.999145,0.047686,9.999945,-0.910250,0.407717,0.071946,-0.407451,-0.913009,0.019007,0.073438,-0.012013,0.997227,5.000009,0.000003,129.999997,652.499982,
25.450000,0.993889,0.127437,9.999610,-0.865025,0.497245,0.066657,-0.496572,-0.867539,0.027488,0.071497,-0.009322,0.997397,5.000009,0.000004,129.999997,652.499982,
25.460000,0.983866,0.206574,9.998974,-0.811139,0.581745,0.059918,-0.580733,-0.813323,0.034903,0.069039,-0.006485,0.997593,5.000008,0.000005,129.999997,652.499982,
25.470000,0.969123,0.284713,9.998051,-0.749128,0.660359,0.051932,-0.659093,-0.750917,0.041021,0.066087,-0.003497,0.997808,5.000007,0.000006,129.999997,652.499982,
25.480000,0.949735,0.361479,9.996858,-0.679607,0.732294,0.042938,-0.730870,-0.680962,0.045647,0.062667,-0.000359,0.998034,5.000006,0.000006,129.999997,652.499982,
25.490000,0.925795,0.436501,9.995419,-0.603268,0.796825,0.033203,-0.795345,-0.604173,0.048629,0.058810,0.002930,0.998265,5.000004,0.000007,129.999997,652.499982,
25.500000,0.897421,0.509420,9.993760,-0.520869,0.853305,0.023017,-0.851871,-0.521338,0.049864,0.054550,0.006367,0.998491,5.000003,0.000007,129.999997,652.499982,
25.510000,0.864752,0.579884,9.991913,-0.433230,0.901174,0.012683,-0.899879,-0.433302,0.049298,0.049922,0.009946,0.998704,5.000002,0.000007,129.999997,652.499982,
25.520000,0.827948,0.647558,9.989915,-0.341226,0.939959,0.002509,-0.938886,-0.340962,0.046929,0.044968,0.013660,0.998895,5.000000,0.000007,129.999997,652.499982,
25.530000,0.787187,0.712117,9.987802,-0.245774,0.969282,-0.007202,-0.968494,-0.245256,0.042809,0.039729,0.017498,0.999057,4.999999,0.000006,129.999998,652.499981,
25.540000,0.742667,0.773254,9.985616,-0.147827,0.988863,-0.016158,-0.988402,-0.147153,0.037039,0.034250,0.021448,0.999183,4.999998,0.000006,129.999998,652.499981,
25.550000,0.694605,0.830679,9.983399,-0.048366,0.998521,-0.024090,-0.998403,-0.047642,0.029767,0.028576,0.025494,0.999266,4.999997,0.000005,129.999998,652.499981,
25.560000,0.643231,0.884119,9.981192,0.051612,0.998175,-0.030758,-0.998390,0.052276,0.021184,0.022755,0.029618,0.999302,4.999996,0.000004,129.999998,652.499981,
25.570000,0.588795,0.933322,9.979038,0.151103,0.987845,-0.035957,-0.988356,0.151600,0.011522,0.016834,0.033800,0.999287,4.999995,0.000002,129.999998,652.499981,
25.580000,0.531557,0.978055,9.976978,0.249106,0.967651,-0.039524,-0.968396,0.249340,0.001042,0.010864,0.038018,0.999218,4.999994,0.000001,129.999998,652.499981,
25.590000,0.471792,1.018108,9.975052,0.344634,0.937807,-0.041341,-0.938705,0.344525,-0.009973,0.004891,0.042247,0.999095,4.999994,-0.000000,129.999998,652.499981,
25.600000,0.409786,1.053294,9.973295,0.436725,0.898625,-0.041341,-0.899574,0.436210,-0.021221,-0.001036,0.046460,0.998920,4.999994,-0.000002,129.999998,652.499981,
25.610000,0.345834,1.083448,9.971742,0.524447,0.850505,-0.039509,-0.851394,0.523490,-0.032396,-0.006870,0.050630,0.998694,4.999994,-0.000003,129.999997,652.499980,
25.620000,0.280242,1.108429,9.970422,0.606913,0.793935,-0.035880,-0.794646,0.605505,-0.043190,-0.012564,0.054728,0.998422,4.999995,-0.000005,129.999997,652.499980,
25.630000,0.213321,1.128119,9.969360,0.683291,0.729482,-0.030542,-0.729898,0.681448,-0.053310,-0.018076,0.058721,0.998111,4.999995,-0.000006,129.999997,652.499980,
25.640000,0.145389,1.142429,9.968577,0.752805,0.657791,-0.023629,-0.657801,0.750572,-0.062478,-0.023362,0.062579,0.997766,4.999996,-0.000007,129.999997,652.499980,
25.650000,0.076769,1.151291,9.968087,0.814753,0.579574,-0.015321,-0.579081,0.812198,-0.070444,-0.028384,0.066270,0.997398,4.999997,-0.000009,129.999997,652.499980,
25.660000,0.007784,1.154663,9.967899,0.868507,0.495605,-0.005837,-0.494533,0.865721,-0.076993,-0.033105,0.069759,0.997014,4.999998,-0.000009,129.999997,652.499980,
25.670000,-0.061237,1.152531,9.968018,0.913524,0.406715,0.004570,-0.405009,0.910613,-0.081948,-0.037491,0.073013,0.996626,5.000000,-0.000010,129.999997,652.499980,
25.680000,-0.129968,1.144904,9.968440,0.949348,0.313779,0.015622,-0.311413,0.946430,-0.085177,-0.041512,0.076001,0.996243,5.000001,-0.000011,129.999997,652.499980,
25.690000,-0.198084,1.131818,9.969159,0.975619,0.217715,0.027023,-0.214691,0.972816,-0.086599,-0.045142,0.078689,0.995877,5.000002,-0.000011,129.999997,652.499980,
25.700000,-0.265260,1.113333,9.970159,0.992074,0.119470,0.038466,-0.115819,0.989506,-0.086181,-0.048359,0.081046,0.995536,5.000004,-0.000011,129.999997,652.499980,
25.710000,-0.331180,1.089536,9.971423,0.998548,0.020015,0.049645,-0.015797,0.996327,-0.083944,-0.051143,0.083041,0.995233,5.000005,-0.000011,129.999997,652.499980,
25.720000,-0.395528,1.060537,9.972926,0.994980,-0.079668,0.060260,0.084368,0.993203,-0.079958,-0.053481,0.084644,0.994975,5.000007,-0.000010,129.999997,652.499980,
25.730000,-0.457999,1.026472,9.974640,0.981410,-0.178590,0.070028,0.183666,0.980154,-0.074346,-0.055362,0.085828,0.994771,5.000008,-0.000010,129.999997,652.499980,
25.740000,-0.518294,0.987500,9.976531,0.957979,-0.275768,0.078691,0.281098,0.957299,-0.067272,-0.056780,0.086568,0.994627,5.000009,-0.000009,129.999997,652.499981,
25.750000,-0.576126,0.943804,9.978564,0.924928,-0.370232,0.086020,0.375683,0.924852,-0.058946,-0.057733,0.086840,0.994548,5.000010,-0.000008,129.999997,652.499981,
25.760000,-0.631217,0.895590,9.980701,0.882596,-0.461037,0.091828,0.466474,0.883122,-0.049611,-0.058224,0.086624,0.994538,5.000011,-0.000007,129.999997,652.499981,
25.770000,-0.683303,0.843084,9.982899,0.831413,-0.547272,0.095968,0.552560,0.832513,-0.039537,-0.058258,0.085901,0.994599,5.000012,-0.000005,129.999997,652.499981,
25.780000,-0.732133,0.786534,9.985118,0.771898,-0.628065,0.098343,0.633080,0.773518,-0.029016,-0.057847,0.084659,0.994729,5.000012,-0.000004,129.999997,652.499981,
25.790000,-0.777471,0.726209,9.987314,0.704654,-0.702598,0.098907,0.707232,0.706717,-0.018354,-0.057005,0.082885,0.994927,5.000012,-0.000003,129.999997,652.499981,
25.800000,-0.819097,0.662395,9.989447,0.630358,-0.770113,0.097663,0.774276,0.632770,-0.007858,-0.055748,0.080573,0.995188,5.000012,-0.000001,129.999997,652.499981,
25.810000,-0.856810,0.595396,9.991475,0.549760,-0.829919,0.094669,0.833547,0.552411,0.002171,-0.054099,0.077720,0.995506,5.000012,-0.000000,129.999997,652.499981,
25.820000,-0.890426,0.525531,9.993359,0.463668,-0.881402,0.090032,0.884456,0.466444,0.011441,-0.052081,0.074326,0.995873,5.000011,0.000001,129.999997,652.499982,
25.830000,-0.919781,0.453136,9.995063,0.372946,-0.924031,0.083905,0.926500,0.375730,0.019689,-0.049720,0.070396,0.996279,5.000011,0.000002,129.999997,652.499982,
25.840000,-0.944731,0.378557,9.996555,0.278502,-0.957366,0.076486,0.959263,0.281185,0.026677,-0.047047,0.065942,0.996714,5.000010,0.000003,129.999997,652.499982,
25.850000,-0.965155,0.302152,9.997805,0.181280,-0.981058,0.068008,0.982424,0.183765,0.032205,-0.044094,0.060975,0.997165,5.000009,0.000004,129.999997,652.499982,
25.860000,-0.980952,0.224290,9.998791,0.082250,-0.994861,0.058736,0.995754,0.084456,0.036116,-0.040892,0.055517,0.997620,5.000007,0.000005,129.999997,652.499982,
25.870000,-0.992044,0.145345,9.999492,-0.017600,-0.998627,0.048958,0.999124,-0.015732,0.038300,-0.037479,0.049589,0.998066,5.000006,0.000005,129.999997,652.499982,
25.880000,-0.998378,0.065699,9.999896,-0.117276,-0.992316,0.038974,0.992502,-0.115778,0.038697,-0.033889,0.043220,0.998491,5.000005,0.000005,129.999997,652.499982,
25.890000,-0.999922,-0.014265,9.999995,-0.215783,-0.975989,0.029092,0.975957,-0.214664,0.037298,-0.030159,0.036441,0.998881,5.000004,0.000005,129.999997,652.499982,
25.900000,-0.996668,-0.094160,9.999787,-0.312141,-0.949814,0.019617,0.949652,-0.311382,0.034149,-0.026328,0.029288,0.999224,5.000002,0.000005,129.999998,652.499982,
25.910000,-0.988632,-0.173600,9.999275,-0.405389,-0.914060,0.010841,0.913849,-0.404947,0.029343,-0.022432,0.021802,0.999511,5.000001,0.000004,129.999998,652.499982,
25.920000,-0.975854,-0.252202,9.998471,-0.494598,-0.869096,0.003038,0.868904,-0.494408,0.023024,-0.018510,0.014027,0.999730,5.000000,0.000003,129.999998,652.499982,
25.930000,-0.958397,-0.329588,9.997388,-0.578877,-0.815385,-0.003550,0.815262,-0.578856,0.015380,-0.014597,0.006008,0.999875,4.999999,0.000002,129.999998,652.499982,
25.940000,-0.936346,-0.405383,9.996049,-0.657383,-0.753481,-0.008713,0.753455,-0.657437,0.006636,-0.010729,-0.002203,0.999940,4.999998,0.000001,129.999998,652.499982,
25.950000,-0.909810,-0.479224,9.994478,-0.729332,-0.684023,-0.012282,0.684098,-0.729359,-0.002950,-0.006941,-0.010555,0.999920,4.999998,-0.000000,129.999998,652.499982,
25.960000,-0.878918,-0.550756,9.992706,-0.794001,-0.607722,-0.014136,0.607878,-0.793899,-0.013095,-0.003266,-0.018992,0.999814,4.999998,-0.000001,129.999998,652.499981,
25.970000,-0.843821,-0.619636,9.990766,-0.850739,-0.525361,-0.014203,0.525553,-0.850414,-0.023499,0.000266,-0.027458,0.999623,4.999998,-0.000003,129.999998,652.499981,
25.980000,-0.804691,-0.685535,9.988696,-0.898975,-0.437781,-0.012461,0.437943,-0.898344,-0.033857,0.003626,-0.035896,0.999349,4.999998,-0.000004,129.999998,652.499981,
25.990000,-0.761717,-0.748139,9.986536,-0.938219,-0.345874,-0.008942,0.345922,-0.937218,-0.043861,0.006789,-0.044246,0.998998,4.999998,-0.000005,129.999998,652.499981,
26.000000,-0.715107,-0.807149,9.984327,-0.968072,-0.250570,-0.003728,0.250409,-0.966657,-0.053214,0.009729,-0.052451,0.998576,4.999999,-0.000007,129.999997,652.499981,
26.010000,-0.665088,-0.862286,9.982110,-0.988228,-0.152834,0.003050,0.152359,-0.986382,-0.061639,0.012428,-0.060451,0.998094,5.000000,-0.000008,129.999997,652.499981,
26.020000,-0.611901,-0.913289,9.979929,-0.998478,-0.053649,0.011216,0.052754,-0.996210,-0.068884,0.014868,-0.068190,0.997562,5.000001,-0.000009,129.999997,652.499981,
26.030000,-0.555801,-0.959917,9.977825,-0.998712,0.045991,0.020554,-0.047406,-0.996058,-0.074728,0.017035,-0.075609,0.996992,5.000002,-0.000010,129.999997,652.499980,
26.040000,-0.497058,-1.001951,9.975838,-0.988920,0.145091,0.030813,-0.147115,-0.985941,-0.078993,0.018918,-0.082654,0.996399,5.000003,-0.000010,129.999997,652.499980,
26.050000,-0.435953,-1.039192,9.974007,-0.969194,0.242664,0.041717,-0.245368,-0.965975,-0.081544,0.020509,-0.089271,0.995796,5.000004,-0.000011,129.999997,652.499980,
26.060000,-0.372778,-1.071468,9.972365,-0.939727,0.337743,0.052971,-0.341175,-0.936370,-0.082295,0.021806,-0.095411,0.995199,5.000006,-0.000011,129.999997,652.499980,
26.070000,-0.307834,-1.098626,9.970944,-0.900810,0.429387,0.064270,-0.433571,-0.897432,-0.081211,0.022807,-0.101025,0.994622,5.000007,-0.000011,129.999997,652.499980,
26.080000,-0.241431,-1.120540,9.969771,-0.852832,0.516691,0.075306,-0.521620,-0.849555,-0.078308,0.023515,-0.106068,0.994081,5.000009,-0.000011,129.999997,652.499980,
26.090000,-0.173882,-1.137108,9.968869,-0.796272,0.598795,0.085780,-0.604434,-0.793219,-0.073654,0.023938,-0.110500,0.993588,5.000010,-0.000010,129.999997,652.499980,
26.100000,-0.105510,-1.148253,9.968255,-0.731698,0.674891,0.095406,-0.681176,-0.728988,-0.067368,0.024084,-0.114285,0.993156,5.000012,-0.000009,129.999997,652.499980,
26.110000,-0.036638,-1.153923,9.967940,-0.659761,0.744230,0.103925,-0.751068,-0.657499,-0.059611,0.023966,-0.117388,0.992797,5.000013,-0.000008,129.999997,652.499980,
26.120000,0.032408,-1.154092,9.967931,-0.581185,0.806128,0.111107,-0.813406,-0.579459,-0.050591,0.023600,-0.119781,0.992520,5.000014,-0.000007,129.999997,652.499980,
26.130000,0.101300,-1.148758,9.968227,-0.496763,0.859975,0.116761,-0.867560,-0.495639,-0.040546,0.023002,-0.121442,0.992332,5.000015,-0.000006,129.999997,652.499980,
